Dataset Name,Dataset Owner,User,Submission Latitude,Submission Longitude,Date Created,Record,Hawai'iSea Grant King Tides Photo Database,Location (tap arrow to input exact location) - Latitude,Location (tap arrow to input exact location) - Longitude,Share your image!,Island(s),Location Description,Orientation (check your compass!),Date,Time,Tell us something about your photo!,Photographer's Name,By uploading an image you irrevocably consent that it may be used for educational; research; outreach and promotional purposes; in any medium; in perpetuity.,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,todd wh6dwf,21.27547042,-157.8253653,Fri May 26 2017 03:54:11 GMT+0000 (UTC),596,,21.27496603,-157.825187,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/029A8DC2-77AB-4AB7-9285-5999D770072B; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/15F199A7-C5C9-4008-A427-1537DFD96AE5; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/20617582-2637-4F09-BD25-11B966658FEF; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/30C7D13E-C92D-4CA4-B5F7-7BA5C7A81E8D; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/33BB17B3-FEBE-4FBC-BBA0-C671AB615483; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/48DB7D37-FCD5-4A8F-9F10-30333D6D731F; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/5DB64BA6-86CA-4246-99BC-0CD55A1530C4; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/6F68DA45-8702-42DB-838F-1E3905234CA1; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/81D837CF-789D-435D-9E35-E06DBB1513A5; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/AFFCC68B-78A5-4241-8DBD-17840157B533; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/BB1F312A-D25F-47F5-A907-AB91C3E65A5C; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/D867DDD2-8B1D-4BCA-AC36-FF70181BB4C1; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/F2F31295-A1D4-46BA-8F1B-9B324450E92B,O'ahu,Located between Dukes Statue and the large Banyan Tree in front of turnout for the elevated stage for luau's. ,SE,5/25/17,17:48,A concrete ramp & parking lot that's been buried for over 60+ years became exposed about a year ago from unusual waves that came out of the west. This concrete structure has become a major hazard for visitors and the tourism industry that visit world famous Waikiki...,TODD WILSON WH6DWF ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,dmcleish,20.9558452,-156.6836321,Fri May 26 2017 03:46:45 GMT+0000 (UTC),595,,20.9525,-156.684,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/Ze2irsBHZcYc8gzsR,Maui,Honokowai Beach Park looking south towards Honokowai Point,S,5/25/17,17:18,,Don McLeish,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,peggy foreman,21.27877695,-157.7099181,Fri May 26 2017 03:39:36 GMT+0000 (UTC),594,,21.27878315,-157.7100139,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/38BE365C-738C-4AC5-9A50-520CD1F8B8DC; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/4839EF58-0C13-487A-B300-18F41758C850; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/5FB667B6-A1BF-46A7-8E3C-849B3DA1780E; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/A4FBFCF3-2279-426D-A8C2-22687D8ED21F; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/B91314F4-5455-429E-AD7B-6B369BD5F83D; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/BA40A668-BAAD-4CDF-9096-E68DC5E01922; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/CEC465A6-9072-4707-9D76-756E0EB3741D; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/F82BA286-C837-4835-9963-C6A422B9A090; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/F93F1590-C336-4A4D-B7BC-24005E926825; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/FD90CEF0-692C-4FC4-BEB8-1B328C82B631,O'ahu,port lock,SE,5/25/17,17:38,almost up to grass,Peggy Foreman,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,macadamiamac,,,Fri May 26 2017 03:36:13 GMT+0000 (UTC),593,,21.62,-158.083786,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/baG3ni3K3RQpGnyPQ,O'ahu,Haleiwa @ Jocko's,NW,5/25/17,17:08,NW @ Jocko's @ 1708HRS,Macadaamiamac,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,halia.kail,21.28977761,-157.6655941,Fri May 26 2017 03:23:57 GMT+0000 (UTC),592,,21.28981244,-157.6655613,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/9C086AEC-A567-4D95-BE6D-F8EA7EC8F615,O'ahu,Kaiwi Coastline ,E,5/25/17,17:22,On the coastline; the water was high and splashing onto the rocks. this indicated that the water was high because the rocks were wet. Also; the waves were big and crashing near the shore. ,Hali'a Kailukaitis ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,peggy foreman,21.28150119,-157.711976,Fri May 26 2017 03:22:51 GMT+0000 (UTC),591,,21.2815532,-157.7120317,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/8336BCF1-FCD8-446E-A118-61C7FAC78E41; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/9F488C39-3010-42FA-B9BD-25BE909BA8F0; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/CAD11C0C-39B6-49D6-AA6C-3A6218359F3A,O'ahu,bridge Hawaii kai,SE,5/25/17,17:22,,Peggy Foreman,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,peggy foreman,21.28245053,-157.7141088,Fri May 26 2017 03:20:18 GMT+0000 (UTC),590,,21.2825641,-157.714369,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/30D176B4-0A8F-4085-82A3-B400FCDD3F29; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/E4705A4E-2F9F-4E56-B71E-DE781BE962A1; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/E474F942-7E18-4F5C-ACB5-42CCC84FFF3C,O'ahu,close to road,SE,5/25/17,17:19,,Peggy Foreman,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,todd wh6dwf,21.27463306,-157.8244349,Fri May 26 2017 03:20:07 GMT+0000 (UTC),589,,21.27448127,-157.8245817,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/36A4E735-B036-449C-9515-804B83A2B754; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/F1B13A81-ED3B-43CF-BAFA-CC736DD1AE87,O'ahu,Beach access across the street from the Waikiki McDonalds.,S,5/25/17,17:14,Just two years ago; the shoreline was 30+ feet from these steps; with the exception of Hurricane Estelle.,TODD WILSON WH6DWF ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,rafberg81,21.26838549,-157.8227641,Fri May 26 2017 03:18:31 GMT+0000 (UTC),588,,21.26846143,-157.8227917,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/C47D7544-7FF3-48C5-8DCA-74DEBE1A9FE7,O'ahu,lifeguard stand 2F; Waikiki; barefoot beach cafe,S,5/25/17,17:17,,Rafael Bergstrom ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,peggy foreman,21.28295956,-157.7158358,Fri May 26 2017 03:15:57 GMT+0000 (UTC),587,,21.28295114,-157.7158287,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/6856FAB2-19E1-44E5-8CFB-F46F8F91E052; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/A3D264D1-4298-4CFE-AFFE-A317207F8C33,O'ahu,maina Hawaii kai,SE,5/25/17,17:15,under cutting parking lot,Peggy Foreman,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,peggy foreman,21.28295114,-157.7158287,Fri May 26 2017 03:14:43 GMT+0000 (UTC),586,,21.28295114,-157.7158287,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/3019874B-0F66-45C4-9C9A-542A1389547E,O'ahu,Hawaii kai boat launch,SE,5/25/17,17:10,,peggy Foreman,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,nconvard,,,Fri May 26 2017 03:07:33 GMT+0000 (UTC),585,,21.2864516,-157.6962135,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/ce685f37-7b3e-4e75-afce-f4d680555407,O'ahu,Sandys,SW,1/1/70,17:06,little after high,nconvard ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,nconvard,,,Fri May 26 2017 02:45:27 GMT+0000 (UTC),584,,21.2869865,-157.7187999,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/a50883ce-a365-40b5-ae26-6872dab91d4b,O'ahu,moanalua bay,SW,1/1/70,16:44,seawall consistently bring overtopped,Nancy convard ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,rafberg81,21.26724215,-157.8225828,Fri May 26 2017 03:10:01 GMT+0000 (UTC),583,,21.26740711,-157.8227194,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/F0EC0EC4-260B-4B07-91F9-D466B08B5309,O'ahu,barefoot beach cafe; Waikiki walls,NW,5/25/17,17:09,,Rafael Bergstrom,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,halia.kail,21.28604159,-157.6709203,Fri May 26 2017 03:08:55 GMT+0000 (UTC),582,,21.28602034,-157.6709088,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/493F0AC9-9292-4AEF-85B7-EB3C15D050A9,O'ahu,Sandy Beach,S,5/25/17,17:06,At the beach; the waves are coming all the way up to where I'm sitting which is all the way up on a rock. the waves are crashing and are huge. ,Hali'a Kailukaitis ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,peggy foreman,21.28389054,-157.7183254,Fri May 26 2017 03:07:46 GMT+0000 (UTC),581,,21.28394796,-157.7183656,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/68DA6149-9FA8-4C8A-9A76-CE51C0C5EA00; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/68DD7559-11B5-4D5E-A7FB-41FA0FCD7481; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/B584E3C7-0700-4D4D-A213-19328478A59B,O'ahu,Hawaii kai,SE,5/25/17,17:07,,peggy Foreman,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,todd wh6dwf,21.27375443,-157.8241696,Fri May 26 2017 03:07:01 GMT+0000 (UTC),580,,21.27382081,-157.8241416,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/482B252A-DBD6-4A0C-B259-C37ED8266687; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/54C83422-F767-4EEB-B5B0-A455E5C78270; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/D6C67E16-DAA6-4ADD-964D-DDB0AA35FE8D,O'ahu,Lifeguard Tower 2 C; lifeguards built a safety berm to protect themselves & their safety rescue gear from washing away. Location across from Cheeseburgers in Paradise. Tower 2C located next to public restrooms; where waves are going into the restrooms themselves.,SE,5/25/17,16:57,Difficult location to photograph because this location has last 40 feet of beach and shoreline over the last few years. Lifeguard Tower 2C is appxly. 50 feet Ewa of the public restrooms and 25 feet makai of the parallel of same restrooms that had waves entering into men's and women's stalls. ,TODD WILSON WH6DWF ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,peggy foreman,21.28394544,-157.718363,Fri May 26 2017 03:06:28 GMT+0000 (UTC),579,,21.28389582,-157.7183418,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/382F5646-4883-4E99-95FB-80D742B2DF4F; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/4FB2B482-7357-4AD8-941C-E0AEA5D98374; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/5B4E1F23-1AC1-41F2-A3ED-54BE688A088C; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/E6C48ABF-0397-4F37-8392-3C633E12F19D,O'ahu,Hawaii kai,SE,5/25/17,17:06,,,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,rafberg81,21.26634265,-157.8223525,Fri May 26 2017 03:06:08 GMT+0000 (UTC),578,,21.26594577,-157.8222553,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/6F9FFDFA-FC57-4A30-8F78-43C215AC6752,O'ahu,aquarium wall,SW,5/25/17,17:05,,Rafael Bergstrom,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,peking25,21.28449022,-157.7197567,Fri May 26 2017 03:03:12 GMT+0000 (UTC),577,,21.28451528,-157.7197432,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/8B2102AC-BDEC-4933-93D8-57C805C03514,O'ahu,Maunalua Bay Beach Park viewed from Kuliouou Beach Park,E,5/25/17,16:59,water just below top of sea wall,,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,peggy foreman,21.28451264,-157.7229916,Fri May 26 2017 02:58:25 GMT+0000 (UTC),576,,21.28455342,-157.7230127,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/80355EC3-6059-48AE-84CF-E52B03736763; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/AF3DA8E7-6075-4C7A-83EE-3C8589B7F193; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/B991A696-63C2-408B-A83D-5FB22D56466F; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/D5A8950E-654C-4303-B954-6DD727CBC9D4,O'ahu,Paulo lagoon,SE,5/25/17,16:57,one foot higher and will be above concrete & on road,peggy Foreman,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,imrefuelin,,,Fri May 26 2017 02:58:16 GMT+0000 (UTC),575,,20.7798409,-156.4612356,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/378ba5b6-db34-4872-b7f9-4fb6945d7a51,Maui,Kauaula stream rivermouth; Puamana; Lahaina,NW,1/1/70,16:57,typically the river is only about 6ft wide.  now it is covering ther entire floor by about a foot; 30ft across.,Snaga1,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,miguel,,,Fri May 26 2017 02:49:09 GMT+0000 (UTC),574,,21.2872168,-157.8400555,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/68c95a02-4b31-4c47-aacc-6c9837efded7,O'ahu,Point Panic ,NW,5/25/17,16:30,Wave spray reaching the sidewalk,Miguel ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,miguel,,,Fri May 26 2017 02:41:17 GMT+0000 (UTC),573,,21.2907842,-157.8612531,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/cb8c831b-01f5-4a61-b3ff-c3bd1763fb26,O'ahu,Point Panic ,NW,5/25/17,16:35,Waves breaking close to wall and splashing fishermen. No surfers since waves are too close.,Miguel ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,honukane,20.74278664,-156.4572377,Fri May 26 2017 02:57:23 GMT+0000 (UTC),572,,20.74276589,-156.4572221,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/0B2E3C3F-5348-4A92-8E8D-79DEBE612996,Maui,kalama St Waterfronts ,E,5/25/17,16:55,,Richard Nelson,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,honukane,20.74277193,-156.4572277,Fri May 26 2017 02:54:42 GMT+0000 (UTC),571,,20.74278115,-156.4572213,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/88D02981-6FC6-42F3-8E17-AA36DDEA84C0,Maui,kalama St Waterfront,NW,5/25/17,16:53,,,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,peking25,21.28496958,-157.7196407,Fri May 26 2017 02:50:24 GMT+0000 (UTC),570,,21.28498337,-157.7196075,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/747DC6EF-1F7D-4D69-A81A-8B30E783AD45,O'ahu,south end of Maunalua Ave,S,5/25/17,16:48,sea water in drainage ditch due to high tide,,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,bonnied,21.50978438,-157.8358605,Fri May 26 2017 02:49:44 GMT+0000 (UTC),569,,21.50977214,-157.8358599,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/C9AE51BD-674D-45D9-850B-0A948B3793EC,O'ahu,Kualoa Beach,W,5/25/17,16:49,,,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,todd wh6dwf,21.27337222,-157.8238994,Fri May 26 2017 02:47:20 GMT+0000 (UTC),568,,21.27335625,-157.8240207,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/1C7C6D56-4B1A-46D2-8DFC-BBB81D17FFCF; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/3417C1C9-C956-4E95-9BE1-F2663586C102; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/934806BD-C613-4C5A-B15D-93EF75E00A5F; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/AB7E9B16-747D-4017-9B2E-2E421F28999F; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/C0BAEF85-CBDA-4F52-9083-E94BB4EA1E33; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/E9AEC54B-BD4F-4727-9B8B-BEB4E7C3C082; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/FE8D1B5B-F9B1-48A0-BDBA-85CFD5E778ED,O'ahu,Small jetty just makai of the statue of Prince Kuhio; across the street from Burger King 2500 block of Kalakaua Ave.,S,5/25/17,16:41,Over the last 5 years; the ocean levels has risen to expose the root of several of the Palm trees & 2 of the trees had to be removed for safety reasons. There was 2 rescues by lifeguards on duty at towers 2 DP and 2D,TODD WILSON WH6DWF ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,alohacheryl,21.29108104,-157.8542203,Fri May 26 2017 02:47:15 GMT+0000 (UTC),567,,21.29129054,-157.8546646,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/25088555-D03F-4533-9C01-CE39A2E9FF50,O'ahu,Ewa end of Ala Moana Park,W,5/25/17,16:46,,,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,peking25,21.28508136,-157.7196346,Fri May 26 2017 02:46:32 GMT+0000 (UTC),566,,21.28508136,-157.7196346,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/8EC15702-4140-41EB-B105-293602F61F6F,O'ahu,south end of Maunalua Ave,S,5/25/17,16:44,sea water on street from high tide,,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,peggy foreman,21.27617257,-157.7599839,Fri May 26 2017 02:44:40 GMT+0000 (UTC),565,,21.2761118,-157.7599403,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/0A2217A4-42EF-4807-B72F-F5B5E3F288B6; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/5C6326A9-F39D-4FD6-BE9F-816EAE52ED9D; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/6D326FED-E65D-4B11-9A6E-C41A61E033D6; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/DEE5E665-CE5A-4670-9C10-970866632F0C,O'ahu,wailupe park,S,5/25/17,16:43,,peggy Foreman,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,halia.kail,21.2831215,-157.7168325,Fri May 26 2017 02:43:51 GMT+0000 (UTC),564,,21.28307905,-157.7168161,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/8FB50D6B-19F3-4BB1-9226-0177AA338593,O'ahu,moana Lua bay,SE,5/25/17,16:42,the water is going over the designated wall and in the photo splashed everywhere. The high tide is flowing over the walls all over the bay. ,Hali'a Kailukaitis ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,bonnied,21.51140804,-157.8359395,Fri May 26 2017 02:43:26 GMT+0000 (UTC),563,,21.51141831,-157.8359494,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/D0C105EA-F999-4DC3-85CA-BA28C0B9B43B,O'ahu,Kualoa Beach,E,5/25/17,16:42,,,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,rafberg81,21.26244863,-157.8215897,Fri May 26 2017 02:42:41 GMT+0000 (UTC),562,,21.26227828,-157.8215209,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/17FB04EE-0D4F-4A4C-971A-D48B57F49A00,O'ahu,outrigger canoe club wall,S,5/25/17,16:41,,Rafael Bergstrom,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,alohacheryl,21.29033316,-157.8525701,Fri May 26 2017 02:42:02 GMT+0000 (UTC),561,,21.29017139,-157.851959,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/FADFAB02-FF30-4390-AFD7-C2F8E4108DE0,O'ahu,Ala Moana beach,W,5/25/17,16:38,water pounding up to the wall. King Tides are real!,cheryl,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,rafberg81,21.26248349,-157.8215796,Fri May 26 2017 02:40:29 GMT+0000 (UTC),560,,21.26251597,-157.8216896,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/371F52FB-2821-4F31-8672-74DE2F7CE6A4,O'ahu,edge of Kaimana beach; San Souci ,NW,5/25/17,16:39,,Rafael Bergstrom,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,jhr911094,,,Fri May 26 2017 02:40:24 GMT+0000 (UTC),559,,21.3036825,-158.0453405,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/06bc96ca-1e2f-450b-83a7-2ae9fb758994; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/0ffe4724-a091-46a3-9ce2-8eb1728e5a11; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/96f0332a-d387-47fd-a78c-2fad72473c0e,O'ahu,white Plains beach; Kalaeola,W,1/1/70,16:37,looking down the beach toward the military cabins the water sometimes almost touches the fence that surrounds the front of the cabin,John rogers,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,honukane,20.74272084,-156.4572175,Fri May 26 2017 02:40:19 GMT+0000 (UTC),558,,20.74263719,-156.4572108,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/9BAFCC8E-ECEA-4E00-ABF9-5AEA86591D7A,Maui,Kalama Street Water Front,SE,5/25/17,16:38,this photo is pointed SE,Richard Nelson,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,rooster,,,Fri May 26 2017 02:39:43 GMT+0000 (UTC),557,,21.3079806,-158.0153801,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/20048653-ac0b-457d-be5d-cba285120c59; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/545216f0-c859-428a-8ef0-ff39930366c1,O'ahu,West end of the seawall at 91633 pupu st ewa beach. ,NE,1/1/70,16:39,,,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,alohacheryl,21.28979794,-157.8508089,Fri May 26 2017 02:36:11 GMT+0000 (UTC),556,,21.28972778,-157.8505272,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/6E67620A-2C94-422C-84C1-49B741FA5A2A,O'ahu,ala Moana beach life guard stand 1C,E,5/25/17,16:33,I have never seen cement blocks on the base of a lifeguard tower,cheryl,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,hooty,21.27972088,-157.734859,Fri May 26 2017 02:34:01 GMT+0000 (UTC),555,,21.27971543,-157.7348583,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/F5FE04AC-B130-403C-A1BA-2159D813393C,O'ahu,south shore Niuiki peninsula l,E,5/25/17,16:31,high tide water surging over the dock,Judy M ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,patogodfrey,21.25891342,-157.8191427,Fri May 26 2017 02:31:41 GMT+0000 (UTC),554,,21.25891415,-157.8191336,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/359EFF52-0FED-45F7-8FFA-1758BED4031C; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/992E29BB-4C0A-450F-A249-328E85D3EA51; https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/FCC49646-F3D8-4434-84FA-F157E8500E5A,O'ahu,public access Tonggs,SW,5/25/17,16:24,Highest I have seen it! ,Patricia Godfrey,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,greg,19.98137757,-155.8286761,Fri May 26 2017 02:30:48 GMT+0000 (UTC),553,,19.98137757,-155.8286761,,Hawai'i,waialea beach hapuna state park,NE,5/25/17,16:30,,,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,greg,19.98138491,-155.8286782,Fri May 26 2017 02:28:36 GMT+0000 (UTC),552,,19.98138491,-155.8286782,,Hawai'i,waialea beach hapuna state park,SW,5/25/17,16:27,,,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,greg,19.98138977,-155.8286671,Fri May 26 2017 02:26:09 GMT+0000 (UTC),551,,19.98141068,-155.8286223,,Hawai'i,Waialea beach hapuna state park,SW,5/25/17,16:23,,,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,rafberg81,21.26515673,-157.8220737,Fri May 26 2017 02:28:36 GMT+0000 (UTC),550,,21.26511223,-157.8220356,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/CD51EF41-E655-4DFD-9B3C-F19E6BFD0B1B,O'ahu,in front of aquarium,NW,5/25/17,16:26,,Rafael Bergstrom ,,
Hawai'i and Pacific Islands King Tides Project (HI Sea Grant),gonserm,rooster,,,Fri May 26 2017 02:27:54 GMT+0000 (UTC),549,,21.3080561,-158.015287,https://s3.amazonaws.com/liquid-uploads/iKqdTenhq6tgzQpa3/33413ce5-0a3b-43f9-9bcd-b65861c3c95d,O'ahu,West end of our seawall. ,NE,1/1/70,16:27,,,,
